room	start	duration	status
entrance	2024-11-18 10:06:46	0.0	Normal
corridor	2024-11-18 10:07:01	0.0	Normal
entrance	2024-11-18 10:07:01	18.0	Emergency
corridor	2024-11-18 10:07:19	18.0	Normal
entrance	2024-11-18 10:07:37	13.0	Emergency
corridor	2024-11-18 10:07:50	16.0	Normal
entrance	2024-11-18 10:08:06	15.0	Emergency
corridor	2024-11-18 10:08:21	31.0	Normal
entrance	2024-11-18 10:08:52	0.0	Normal
corridor	2024-11-18 10:09:05	0.0	Normal
entrance	2024-11-18 10:09:05	20.0	Emergency
corridor	2024-11-18 10:09:25	18.0	Normal
entrance	2024-11-18 10:09:43	19.0	Emergency
corridor	2024-11-18 10:10:02	0.0	Normal
entrance	2024-11-18 10:10:30	0.0	Normal
corridor	2024-11-18 10:10:30	34.0	Normal
entrance	2024-11-18 10:11:04	38.0	Emergency
corridor	2024-11-18 10:11:42	17.0	Normal
entrance	2024-11-18 10:11:59	12.0	Emergency
corridor	2024-11-18 10:12:11	27.0	Normal
entrance	2024-11-18 10:12:38	0.0	Normal
corridor	2024-11-18 10:12:51	0.0	Normal
entrance	2024-11-18 10:12:51	0.0	Normal
corridor	2024-11-18 10:13:05	0.0	Normal
entrance	2024-11-18 10:13:05	0.0	Normal
corridor	2024-11-18 10:13:22	0.0	Normal
entrance	2024-11-18 10:13:23	0.0	Normal
corridor	2024-11-18 10:13:42	0.0	Normal
entrance	2024-11-18 10:13:42	0.0	Normal
corridor	2024-11-18 10:13:57	0.0	Normal
entrance	2024-11-18 10:13:57	14.0	Emergency
corridor	2024-11-18 10:14:11	15.0	Normal
entrance	2024-11-18 10:14:26	19.0	Emergency
corridor	2024-11-18 10:14:45	0.0	Normal
entrance	2024-11-18 10:14:58	0.0	Normal
corridor	2024-11-18 10:14:58	0.0	Normal
entrance	2024-11-18 10:15:15	0.0	Normal
corridor	2024-11-18 10:15:15	0.0	Normal
entrance	2024-11-18 10:15:34	0.0	Normal
corridor	2024-11-18 10:15:34	0.0	Normal
entrance	2024-11-18 10:16:05	0.0	Normal
corridor	2024-11-18 10:16:05	0.0	Normal
entrance	2024-11-18 10:16:20	0.0	Normal
corridor	2024-11-18 10:16:20	0.0	Normal
entrance	2024-11-18 10:16:34	0.0	Normal
corridor	2024-11-18 10:16:34	0.0	Normal
entrance	2024-11-18 10:16:47	0.0	Normal
corridor	2024-11-18 10:16:47	0.0	Normal
entrance	2024-11-18 10:17:01	0.0	Normal
corridor	2024-11-18 10:17:01	0.0	Normal
entrance	2024-11-18 10:17:16	0.0	Normal
corridor	2024-11-18 10:17:16	13.0	Normal
entrance	2024-11-18 10:17:29	0.0	Normal
corridor	2024-11-18 10:17:43	0.0	Normal
entrance	2024-11-18 10:17:43	0.0	Normal
corridor	2024-11-18 10:18:12	0.0	Normal
entrance	2024-11-18 10:18:12	15.0	Emergency
corridor	2024-11-18 10:18:27	0.0	Normal
entrance	2024-11-18 10:18:41	0.0	Normal
corridor	2024-11-18 10:18:41	0.0	Normal
entrance	2024-11-18 10:18:56	0.0	Normal
corridor	2024-11-18 10:18:56	20.0	Normal
entrance	2024-11-18 10:19:16	14.0	Emergency
corridor	2024-11-18 10:19:30	0.0	Normal
entrance	2024-11-18 10:20:02	0.0	Normal
corridor	2024-11-18 10:20:02	0.0	Normal
entrance	2024-11-18 10:20:19	0.0	Normal
corridor	2024-11-18 10:20:19	14.0	Normal
entrance	2024-11-18 10:20:33	0.0	Normal
corridor	2024-11-18 10:21:02	0.0	Normal
entrance	2024-11-18 10:21:02	0.0	Normal
corridor	2024-11-18 10:21:14	0.0	Normal
entrance	2024-11-18 10:21:14	0.0	Normal
corridor	2024-11-18 10:21:28	0.0	Normal
entrance	2024-11-18 10:21:28	0.0	Normal
corridor	2024-11-18 10:21:44	0.0	Normal
entrance	2024-11-18 10:21:44	0.0	Normal
corridor	2024-11-18 10:22:02	0.0	Normal
entrance	2024-11-18 10:22:02	0.0	Normal
corridor	2024-11-18 10:22:20	0.0	Normal
entrance	2024-11-18 10:22:20	0.0	Normal
corridor	2024-11-18 10:22:41	30.0	Normal
entrance	2024-11-18 10:23:11	18.0	Emergency
corridor	2024-11-18 10:23:29	64.0	Normal
entrance	2024-11-18 10:24:33	18.0	Emergency
corridor	2024-11-18 10:24:51	0.0	Normal
entrance	2024-11-18 10:26:33	0.0	Normal
corridor	2024-11-18 10:26:33	38.0	Normal
entrance	2024-11-18 10:27:11	32.0	Emergency
corridor	2024-11-18 10:27:43	0.0	Normal
entrance	2024-11-18 10:28:16	0.0	Normal
corridor	2024-11-18 10:28:16	16.0	Normal
entrance	2024-11-18 10:28:45	0.0	Normal
corridor	2024-11-18 10:28:45	34.0	Normal
entrance	2024-11-18 10:29:19	0.0	Normal
corridor	2024-11-18 10:29:35	0.0	Normal
entrance	2024-11-18 10:29:35	0.0	Normal
corridor	2024-11-18 10:30:15	0.0	Normal
entrance	2024-11-18 10:30:16	0.0	Normal
corridor	2024-11-18 10:30:30	0.0	Normal
entrance	2024-11-18 10:30:30	0.0	Normal
corridor	2024-11-18 10:31:20	0.0	Normal
entrance	2024-11-18 10:31:20	36.0	Emergency
corridor	2024-11-18 10:31:56	0.0	Normal
entrance	2024-11-18 10:32:29	0.0	Normal
corridor	2024-11-18 10:32:29	54.0	Normal
entrance	2024-11-18 10:33:51	0.0	Normal
corridor	2024-11-18 10:33:51	20.0	Normal
entrance	2024-11-18 10:34:11	0.0	Normal
corridor	2024-11-18 10:34:55	47.0	Normal
entrance	2024-11-18 10:35:42	19.0	Emergency
corridor	2024-11-18 10:36:01	17.0	Normal
entrance	2024-11-18 10:36:18	0.0	Normal
corridor	2024-11-18 10:36:34	0.0	Normal
entrance	2024-11-18 10:36:34	0.0	Normal
corridor	2024-11-18 10:36:50	0.0	Normal
entrance	2024-11-18 10:36:50	0.0	Normal
corridor	2024-11-18 10:37:12	0.0	Normal
entrance	2024-11-18 10:37:12	0.0	Normal
corridor	2024-11-18 10:37:45	34.0	Normal
entrance	2024-11-18 10:38:19	0.0	Normal
corridor	2024-11-18 10:39:02	0.0	Normal
entrance	2024-11-18 10:39:17	0.0	Normal
corridor	2024-11-18 10:39:17	18.0	Normal
entrance	2024-11-18 10:39:35	0.0	Normal
corridor	2024-11-18 10:39:53	0.0	Normal
entrance	2024-11-18 10:39:53	0.0	Normal
corridor	2024-11-18 10:40:24	0.0	Normal
entrance	2024-11-18 10:40:24	0.0	Normal
corridor	2024-11-18 10:40:38	0.0	Normal
entrance	2024-11-18 10:40:38	0.0	Normal
corridor	2024-11-18 10:40:57	0.0	Normal
entrance	2024-11-18 10:40:57	0.0	Normal
corridor	2024-11-18 10:41:13	0.0	Normal
entrance	2024-11-18 10:41:13	0.0	Normal
corridor	2024-11-18 10:41:27	0.0	Normal
entrance	2024-11-18 10:41:27	0.0	Normal
corridor	2024-11-18 10:41:45	0.0	Normal
entrance	2024-11-18 10:41:45	0.0	Normal
corridor	2024-11-18 10:42:00	0.0	Normal
entrance	2024-11-18 10:42:00	0.0	Normal
corridor	2024-11-18 10:42:15	0.0	Normal
entrance	2024-11-18 10:42:15	0.0	Normal
corridor	2024-11-18 10:42:49	0.0	Normal
entrance	2024-11-18 10:42:49	0.0	Normal
corridor	2024-11-18 10:43:31	0.0	Normal
entrance	2024-11-18 10:43:31	22.0	Emergency
corridor	2024-11-18 10:43:53	0.0	Normal
entrance	2024-11-18 10:44:10	0.0	Normal
corridor	2024-11-18 10:44:10	30.0	Normal
entrance	2024-11-18 10:44:40	13.0	Emergency
corridor	2024-11-18 10:44:53	0.0	Normal
entrance	2024-11-18 10:45:11	0.0	Normal
corridor	2024-11-18 10:45:11	0.0	Normal
entrance	2024-11-18 10:45:29	0.0	Normal
corridor	2024-11-18 10:45:29	35.0	Normal
entrance	2024-11-18 10:46:04	0.0	Normal
corridor	2024-11-18 10:47:03	0.0	Normal
entrance	2024-11-18 10:47:03	0.0	Normal
corridor	2024-11-18 10:47:34	0.0	Normal
entrance	2024-11-18 10:47:34	20.0	Emergency
corridor	2024-11-18 10:47:54	0.0	Normal
entrance	2024-11-18 10:48:28	0.0	Normal
corridor	2024-11-18 10:48:28	15.0	Normal
entrance	2024-11-18 10:48:43	18.0	Emergency
corridor	2024-11-18 10:49:01	0.0	Normal
entrance	2024-11-18 10:50:07	0.0	Normal
corridor	2024-11-18 10:50:07	0.0	Normal
entrance	2024-11-18 10:50:48	0.0	Normal
corridor	2024-11-18 10:50:48	0.0	Normal
entrance	2024-11-18 10:51:03	0.0	Normal
corridor	2024-11-18 10:51:03	0.0	Normal
entrance	2024-11-18 10:51:20	0.0	Normal
corridor	2024-11-18 10:51:20	30.0	Normal
entrance	2024-11-18 10:51:50	0.0	Normal
corridor	2024-11-18 10:52:25	0.0	Normal
entrance	2024-11-18 10:52:25	0.0	Normal
corridor	2024-11-18 10:52:41	0.0	Normal
entrance	2024-11-18 10:52:41	0.0	Normal
corridor	2024-11-18 10:53:34	0.0	Normal
entrance	2024-11-18 10:53:34	0.0	Normal
corridor	2024-11-18 10:53:48	113.0	Normal
entrance	2024-11-18 10:55:41	0.0	Normal
corridor	2024-11-18 10:55:58	0.0	Normal
entrance	2024-11-18 10:55:58	0.0	Normal
corridor	2024-11-18 10:56:15	15.0	Normal
entrance	2024-11-18 10:56:30	0.0	Normal
corridor	2024-11-18 10:56:50	0.0	Normal
entrance	2024-11-18 10:56:50	23.0	Emergency
corridor	2024-11-18 10:57:13	36.0	Normal
entrance	2024-11-18 10:57:49	0.0	Normal
corridor	2024-11-18 10:58:05	0.0	Normal
entrance	2024-11-18 10:58:05	17.0	Emergency
corridor	2024-11-18 10:58:22	31.0	Normal
entrance	2024-11-18 10:58:53	0.0	Normal
corridor	2024-11-18 10:59:21	0.0	Normal
entrance	2024-11-18 10:59:48	0.0	Normal
corridor	2024-11-18 10:59:48	16.0	Normal
entrance	2024-11-18 11:00:04	0.0	Normal
corridor	2024-11-18 11:00:20	0.0	Normal
entrance	2024-11-18 11:00:20	0.0	Normal
corridor	2024-11-18 11:00:36	0.0	Normal
entrance	2024-11-18 11:00:56	0.0	Normal
corridor	2024-11-18 11:00:56	16.0	Normal
entrance	2024-11-18 11:01:12	0.0	Normal
corridor	2024-11-18 11:01:29	0.0	Normal
entrance	2024-11-18 11:01:29	0.0	Normal
corridor	2024-11-18 11:01:42	0.0	Normal
entrance	2024-11-18 11:01:42	47.0	Emergency
corridor	2024-11-18 11:02:29	14.0	Normal
entrance	2024-11-18 11:02:43	0.0	Normal
corridor	2024-11-18 11:02:58	0.0	Normal
entrance	2024-11-18 11:02:58	0.0	Normal
corridor	2024-11-18 11:03:18	0.0	Normal
entrance	2024-11-18 11:03:18	32.0	Emergency
corridor	2024-11-18 11:03:50	44.0	Normal
entrance	2024-11-18 11:04:34	0.0	Normal
corridor	2024-11-18 11:05:17	0.0	Normal
entrance	2024-11-18 11:05:17	0.0	Normal
corridor	2024-11-18 11:05:30	14.0	Normal
entrance	2024-11-18 11:05:44	0.0	Normal
corridor	2024-11-18 11:06:00	0.0	Normal
entrance	2024-11-18 11:06:13	0.0	Normal
corridor	2024-11-18 11:06:13	59.0	Normal
entrance	2024-11-18 11:07:12	21.0	Emergency
corridor	2024-11-18 11:07:33	43291.0	Emergency
entrance	2024-11-18 23:09:05	0.0	Normal
corridor	2024-11-18 23:09:10	0.0	Normal
entrance	2024-11-18 23:09:10	0.0	Normal
corridor	2024-11-18 23:09:36	0.0	Normal
entrance	2024-11-18 23:09:36	0.0	Normal
corridor	2024-11-18 23:09:42	0.0	Normal
entrance	2024-11-18 23:09:42	0.0	Normal
corridor	2024-11-18 23:09:46	0.0	Normal
entrance	2024-11-18 23:09:47	0.0	Normal
corridor	2024-11-18 23:09:52	0.0	Normal
entrance	2024-11-18 23:09:53	0.0	Normal
corridor	2024-11-18 23:10:00	0.0	Normal
entrance	2024-11-18 23:10:00	0.0	Normal
corridor	2024-11-18 23:10:06	0.0	Normal
entrance	2024-11-18 23:10:06	4.0	Emergency
corridor	2024-11-18 23:10:10	0.0	Normal
entrance	2024-11-18 23:10:31	0.0	Normal
corridor	2024-11-18 23:10:31	0.0	Normal
entrance	2024-11-18 23:10:37	0.0	Normal
corridor	2024-11-18 23:10:37	4.0	Emergency
entrance	2024-11-18 23:10:41	6.0	Emergency
corridor	2024-11-18 23:10:47	0.0	Normal
entrance	2024-11-18 23:10:55	0.0	Normal
corridor	2024-11-18 23:10:55	0.0	Normal
entrance	2024-11-18 23:11:03	0.0	Normal
corridor	2024-11-18 23:11:03	6.0	Emergency
entrance	2024-11-18 23:11:09	4.0	Emergency
corridor	2024-11-18 23:11:13	6.0	Emergency
entrance	2024-11-18 23:11:19	6.0	Emergency
corridor	2024-11-18 23:11:25	0.0	Normal
entrance	2024-11-18 23:11:31	0.0	Normal
corridor	2024-11-18 23:11:31	0.0	Normal
entrance	2024-11-18 23:11:35	0.0	Normal
corridor	2024-11-18 23:11:35	0.0	Normal
entrance	2024-11-18 23:11:39	0.0	Normal
corridor	2024-11-18 23:11:39	0.0	Normal
entrance	2024-11-18 23:11:46	0.0	Normal
corridor	2024-11-18 23:11:46	0.0	Normal
entrance	2024-11-18 23:11:52	0.0	Normal
corridor	2024-11-18 23:11:52	0.0	Normal
entrance	2024-11-18 23:11:58	0.0	Normal
corridor	2024-11-18 23:11:58	0.0	Normal
entrance	2024-11-18 23:12:06	0.0	Normal
corridor	2024-11-18 23:12:06	42.0	Emergency
entrance	2024-11-18 23:12:48	0.0	Normal
corridor	2024-11-18 23:13:07	0.0	Normal
entrance	2024-11-18 23:13:07	32.0	Emergency
corridor	2024-11-18 23:13:39	0.0	Normal
entrance	2024-11-18 23:13:51	0.0	Normal
corridor	2024-11-18 23:13:51	0.0	Normal
entrance	2024-11-18 23:14:07	0.0	Normal
corridor	2024-11-18 23:14:07	8.0	Emergency
entrance	2024-11-18 23:14:15	0.0	Normal
corridor	2024-11-18 23:14:21	0.0	Normal
entrance	2024-11-18 23:14:21	0.0	Normal
corridor	2024-11-18 23:14:25	0.0	Normal
entrance	2024-11-18 23:14:25	0.0	Normal
corridor	2024-11-18 23:14:35	0.0	Normal
entrance	2024-11-18 23:14:35	6.0	Emergency
corridor	2024-11-18 23:14:41	0.0	Normal
entrance	2024-11-18 23:14:45	0.0	Normal
corridor	2024-11-18 23:14:45	21.0	Emergency
entrance	2024-11-18 23:15:06	6.0	Emergency
corridor	2024-11-18 23:15:12	0.0	Normal
entrance	2024-11-18 23:15:19	0.0	Normal
corridor	2024-11-18 23:15:19	8.0	Emergency
entrance	2024-11-18 23:15:27	0.0	Normal
corridor	2024-11-18 23:15:31	0.0	Normal
entrance	2024-11-18 23:15:31	0.0	Normal
corridor	2024-11-18 23:15:35	0.0	Normal
entrance	2024-11-18 23:15:35	8.0	Emergency
corridor	2024-11-18 23:15:43	8.0	Emergency
entrance	2024-11-18 23:15:51	0.0	Normal
corridor	2024-11-18 23:15:57	0.0	Normal
entrance	2024-11-18 23:15:57	4.0	Emergency
corridor	2024-11-18 23:16:01	0.0	Normal
entrance	2024-11-18 23:16:07	0.0	Normal
corridor	2024-11-18 23:16:07	4.0	Emergency
entrance	2024-11-18 23:16:11	24.0	Emergency
corridor	2024-11-18 23:16:35	0.0	Normal
entrance	2024-11-18 23:16:45	0.0	Normal
corridor	2024-11-18 23:16:45	8.0	Emergency
entrance	2024-11-18 23:16:53	4.0	Emergency
corridor	2024-11-18 23:16:57	6.0	Emergency
entrance	2024-11-18 23:17:04	0.0	Normal
corridor	2024-11-18 23:17:09	0.0	Normal
entrance	2024-11-18 23:17:10	9.0	Emergency
corridor	2024-11-18 23:17:19	4.0	Emergency
entrance	2024-11-18 23:17:23	4.0	Emergency
corridor	2024-11-18 23:17:27	4.0	Emergency
entrance	2024-11-18 23:17:31	0.0	Normal
corridor	2024-11-18 23:17:39	0.0	Normal
entrance	2024-11-18 23:17:39	0.0	Normal
corridor	2024-11-18 23:17:46	0.0	Normal
entrance	2024-11-18 23:17:46	0.0	Normal
corridor	2024-11-18 23:17:54	0.0	Normal
entrance	2024-11-18 23:17:54	0.0	Normal
corridor	2024-11-18 23:18:01	0.0	Normal
entrance	2024-11-18 23:18:01	0.0	Normal
corridor	2024-11-18 23:18:09	0.0	Normal
entrance	2024-11-18 23:18:09	4.0	Emergency
corridor	2024-11-18 23:18:13	0.0	Normal
entrance	2024-11-18 23:18:19	0.0	Normal
corridor	2024-11-18 23:18:19	5.0	Emergency
entrance	2024-11-18 23:18:24	6.0	Emergency
corridor	2024-11-18 23:18:30	4.0	Emergency
entrance	2024-11-18 23:18:34	8.0	Emergency
corridor	2024-11-18 23:18:42	0.0	Normal
entrance	2024-11-18 23:18:46	0.0	Normal
corridor	2024-11-18 23:18:46	0.0	Normal
entrance	2024-11-18 23:18:50	0.0	Normal
corridor	2024-11-18 23:18:50	0.0	Normal
entrance	2024-11-18 23:18:56	0.0	Normal
corridor	2024-11-18 23:18:56	0.0	Normal
entrance	2024-11-18 23:19:00	0.0	Normal
corridor	2024-11-18 23:19:00	0.0	Normal
entrance	2024-11-18 23:19:06	0.0	Normal
corridor	2024-11-18 23:19:06	0.0	Normal
entrance	2024-11-18 23:19:15	0.0	Normal
corridor	2024-11-18 23:19:15	6.0	Emergency
entrance	2024-11-18 23:19:21	0.0	Normal
corridor	2024-11-18 23:19:26	0.0	Normal
entrance	2024-11-18 23:19:26	8.0	Emergency
corridor	2024-11-18 23:19:34	0.0	Normal
entrance	2024-11-18 23:19:40	0.0	Normal
corridor	2024-11-18 23:19:40	0.0	Normal
entrance	2024-11-18 23:19:47	0.0	Normal
corridor	2024-11-18 23:19:47	4.0	Emergency
entrance	2024-11-18 23:19:51	9.0	Emergency
corridor	2024-11-18 23:20:00	4.0	Emergency
entrance	2024-11-18 23:20:04	0.0	Normal
corridor	2024-11-18 23:20:08	0.0	Normal
entrance	2024-11-18 23:20:08	0.0	Normal
corridor	2024-11-18 23:20:12	0.0	Normal
entrance	2024-11-18 23:20:12	4.0	Emergency
corridor	2024-11-18 23:20:16	4.0	Emergency
entrance	2024-11-18 23:20:20	0.0	Normal
corridor	2024-11-18 23:20:24	0.0	Normal
entrance	2024-11-18 23:20:24	0.0	Normal
corridor	2024-11-18 23:20:28	0.0	Normal
entrance	2024-11-18 23:20:28	0.0	Normal
corridor	2024-11-18 23:20:32	0.0	Normal
entrance	2024-11-18 23:20:32	8.0	Emergency
corridor	2024-11-18 23:20:40	0.0	Normal
entrance	2024-11-18 23:20:44	0.0	Normal
corridor	2024-11-18 23:20:44	0.0	Normal
entrance	2024-11-18 23:20:53	0.0	Normal
corridor	2024-11-18 23:20:53	0.0	Normal
entrance	2024-11-18 23:20:59	0.0	Normal
corridor	2024-11-18 23:20:59	4.0	Emergency
entrance	2024-11-18 23:21:03	4.0	Emergency
corridor	2024-11-18 23:21:07	0.0	Normal
entrance	2024-11-18 23:21:16	0.0	Normal
corridor	2024-11-18 23:21:16	0.0	Normal
entrance	2024-11-18 23:21:24	0.0	Normal
corridor	2024-11-18 23:21:24	7.0	Emergency
entrance	2024-11-18 23:21:31	4.0	Emergency
corridor	2024-11-18 23:21:35	0.0	Normal
entrance	2024-11-18 23:21:40	0.0	Normal
corridor	2024-11-18 23:21:40	0.0	Normal
entrance	2024-11-18 23:21:49	0.0	Normal
corridor	2024-11-18 23:21:49	8.0	Emergency
entrance	2024-11-18 23:21:57	7.0	Emergency
corridor	2024-11-18 23:22:04	8.0	Emergency
entrance	2024-11-18 23:22:12	0.0	Normal
corridor	2024-11-18 23:22:16	0.0	Normal
entrance	2024-11-18 23:22:16	6.0	Emergency
corridor	2024-11-18 23:22:22	0.0	Normal
entrance	2024-11-18 23:22:30	0.0	Normal
corridor	2024-11-18 23:22:30	0.0	Normal
entrance	2024-11-18 23:22:39	0.0	Normal
corridor	2024-11-18 23:22:39	0.0	Normal
entrance	2024-11-18 23:22:45	0.0	Normal
corridor	2024-11-18 23:22:45	0.0	Normal
entrance	2024-11-18 23:22:49	0.0	Normal
corridor	2024-11-18 23:22:49	6.0	Emergency
entrance	2024-11-18 23:22:55	6.0	Emergency
corridor	2024-11-18 23:23:01	0.0	Normal
entrance	2024-11-18 23:23:09	0.0	Normal
corridor	2024-11-18 23:23:09	8.0	Emergency
entrance	2024-11-18 23:23:17	4.0	Emergency
corridor	2024-11-18 23:23:21	9.0	Emergency
entrance	2024-11-18 23:23:30	11.0	Emergency
corridor	2024-11-18 23:23:41	7.0	Emergency
entrance	2024-11-18 23:23:49	0.0	Normal
corridor	2024-11-18 23:23:54	0.0	Normal
entrance	2024-11-18 23:23:54	0.0	Normal
corridor	2024-11-18 23:24:02	0.0	Normal
entrance	2024-11-18 23:24:02	4.0	Emergency
corridor	2024-11-18 23:24:06	6.0	Emergency
entrance	2024-11-18 23:24:12	0.0	Normal
corridor	2024-11-18 23:24:20	0.0	Normal
entrance	2024-11-18 23:24:20	0.0	Normal
corridor	2024-11-18 23:24:26	0.0	Normal
entrance	2024-11-18 23:24:26	0.0	Normal
corridor	2024-11-18 23:24:32	0.0	Normal
entrance	2024-11-18 23:24:32	8.0	Emergency
corridor	2024-11-18 23:24:40	0.0	Normal
entrance	2024-11-18 23:24:44	0.0	Normal
corridor	2024-11-18 23:24:44	6.0	Emergency
entrance	2024-11-18 23:24:50	4.0	Emergency
corridor	2024-11-18 23:24:54	9.0	Emergency
entrance	2024-11-18 23:25:03	0.0	Normal
corridor	2024-11-18 23:25:07	0.0	Normal
entrance	2024-11-18 23:25:07	0.0	Normal
corridor	2024-11-18 23:25:16	0.0	Normal
entrance	2024-11-18 23:25:16	4.0	Emergency
corridor	2024-11-18 23:25:20	0.0	Normal
entrance	2024-11-18 23:25:28	0.0	Normal
corridor	2024-11-18 23:25:28	8.0	Emergency
entrance	2024-11-18 23:25:36	0.0	Normal
corridor	2024-11-18 23:25:40	0.0	Normal
entrance	2024-11-18 23:25:40	0.0	Normal
corridor	2024-11-18 23:25:47	0.0	Normal
entrance	2024-11-18 23:25:47	0.0	Normal
corridor	2024-11-18 23:25:53	0.0	Normal
entrance	2024-11-18 23:25:53	6.0	Emergency
corridor	2024-11-18 23:25:59	0.0	Normal
entrance	2024-11-18 23:26:05	0.0	Normal
corridor	2024-11-18 23:26:05	0.0	Normal
entrance	2024-11-18 23:26:09	0.0	Normal
corridor	2024-11-18 23:26:09	0.0	Normal
entrance	2024-11-18 23:26:13	0.0	Normal
corridor	2024-11-18 23:26:13	7.0	Emergency
entrance	2024-11-18 23:26:20	6.0	Emergency
corridor	2024-11-18 23:26:26	6.0	Emergency
entrance	2024-11-18 23:26:32	4.0	Emergency
corridor	2024-11-18 23:26:36	11.0	Emergency
entrance	2024-11-18 23:26:47	8.0	Emergency
corridor	2024-11-18 23:26:55	4.0	Emergency
entrance	2024-11-18 23:26:59	6.0	Emergency
corridor	2024-11-18 23:27:05	0.0	Normal
entrance	2024-11-18 23:27:11	0.0	Normal
corridor	2024-11-18 23:27:11	4.0	Emergency
entrance	2024-11-18 23:27:15	8.0	Emergency
corridor	2024-11-18 23:27:23	0.0	Normal
entrance	2024-11-18 23:27:29	0.0	Normal
corridor	2024-11-18 23:27:29	0.0	Normal
entrance	2024-11-18 23:27:37	0.0	Normal
corridor	2024-11-18 23:27:37	0.0	Normal
entrance	2024-11-18 23:27:41	0.0	Normal
corridor	2024-11-18 23:27:41	0.0	Normal
entrance	2024-11-18 23:27:45	0.0	Normal
corridor	2024-11-18 23:27:45	0.0	Normal
entrance	2024-11-18 23:27:51	0.0	Normal
corridor	2024-11-18 23:27:51	0.0	Normal
entrance	2024-11-18 23:27:59	0.0	Normal
corridor	2024-11-18 23:27:59	4.0	Emergency
entrance	2024-11-18 23:28:03	6.0	Emergency
corridor	2024-11-18 23:28:09	0.0	Normal
entrance	2024-11-18 23:28:13	0.0	Normal
corridor	2024-11-18 23:28:13	0.0	Normal
entrance	2024-11-18 23:28:21	0.0	Normal
corridor	2024-11-18 23:28:21	6.0	Emergency
entrance	2024-11-18 23:28:27	0.0	Normal
corridor	2024-11-18 23:28:31	0.0	Normal
entrance	2024-11-18 23:28:31	4.0	Emergency
corridor	2024-11-18 23:28:35	7.0	Emergency
entrance	2024-11-18 23:28:42	0.0	Normal
corridor	2024-11-18 23:28:50	0.0	Normal
entrance	2024-11-18 23:28:50	6.0	Emergency
corridor	2024-11-18 23:28:56	0.0	Normal
entrance	2024-11-18 23:29:03	0.0	Normal
corridor	2024-11-18 23:29:03	0.0	Normal
entrance	2024-11-18 23:29:08	0.0	Normal
corridor	2024-11-18 23:29:08	7.0	Emergency
entrance	2024-11-18 23:29:15	8.0	Emergency
corridor	2024-11-18 23:29:23	0.0	Normal
entrance	2024-11-18 23:29:32	0.0	Normal
corridor	2024-11-18 23:29:32	6.0	Emergency
entrance	2024-11-18 23:29:38	0.0	Normal
corridor	2024-11-18 23:29:46	0.0	Normal
entrance	2024-11-18 23:29:46	0.0	Normal
corridor	2024-11-18 23:29:50	0.0	Normal
entrance	2024-11-18 23:29:50	0.0	Normal
corridor	2024-11-18 23:29:54	0.0	Normal
entrance	2024-11-18 23:29:54	0.0	Normal
corridor	2024-11-18 23:30:03	0.0	Normal
entrance	2024-11-18 23:30:03	0.0	Normal
corridor	2024-11-18 23:30:09	0.0	Normal
entrance	2024-11-18 23:30:09	0.0	Normal
corridor	2024-11-18 23:30:16	0.0	Normal
entrance	2024-11-18 23:30:16	0.0	Normal
corridor	2024-11-18 23:30:22	0.0	Normal
entrance	2024-11-18 23:30:22	0.0	Normal
corridor	2024-11-18 23:30:28	0.0	Normal
entrance	2024-11-18 23:30:28	7.0	Emergency
corridor	2024-11-18 23:30:35	4.0	Emergency
entrance	2024-11-18 23:30:39	4.0	Emergency
corridor	2024-11-18 23:30:43	4.0	Emergency
entrance	2024-11-18 23:30:47	0.0	Normal
corridor	2024-11-18 23:30:53	0.0	Normal
entrance	2024-11-18 23:30:53	0.0	Normal
corridor	2024-11-18 23:31:02	0.0	Normal
entrance	2024-11-18 23:31:02	0.0	Normal
corridor	2024-11-18 23:31:08	0.0	Normal
entrance	2024-11-18 23:31:08	0.0	Normal
corridor	2024-11-18 23:31:17	0.0	Normal
entrance	2024-11-18 23:31:17	0.0	Normal
corridor	2024-11-18 23:31:26	0.0	Normal
entrance	2024-11-18 23:31:26	4.0	Emergency
corridor	2024-11-18 23:31:30	0.0	Normal
entrance	2024-11-18 23:31:36	0.0	Normal
corridor	2024-11-18 23:31:36	0.0	Normal
entrance	2024-11-18 23:31:42	0.0	Normal
corridor	2024-11-18 23:31:42	0.0	Normal
entrance	2024-11-18 23:31:49	0.0	Normal
corridor	2024-11-18 23:31:49	4.0	Emergency
entrance	2024-11-18 23:31:53	0.0	Normal
corridor	2024-11-18 23:31:59	0.0	Normal
entrance	2024-11-18 23:31:59	0.0	Normal
corridor	2024-11-18 23:32:08	0.0	Normal
entrance	2024-11-18 23:32:08	0.0	Normal
corridor	2024-11-18 23:32:12	0.0	Normal
entrance	2024-11-18 23:32:12	0.0	Normal
corridor	2024-11-18 23:32:18	0.0	Normal
entrance	2024-11-18 23:32:18	4.0	Emergency
corridor	2024-11-18 23:32:22	6.0	Emergency
entrance	2024-11-18 23:32:28	7.0	Emergency
corridor	2024-11-18 23:32:35	6.0	Emergency
entrance	2024-11-18 23:32:41	7.0	Emergency
corridor	2024-11-18 23:32:48	4.0	Emergency
entrance	2024-11-18 23:32:52	4.0	Emergency
corridor	2024-11-18 23:32:56	6.0	Emergency
entrance	2024-11-18 23:33:02	0.0	Normal
corridor	2024-11-18 23:33:06	0.0	Normal
entrance	2024-11-18 23:33:06	9.0	Emergency
corridor	2024-11-18 23:33:15	0.0	Normal
